Student_ID,Machine_learning,Data_mining,Cyber_security,Software_engineering,Research_methodology,Blockchain,Total_Score,Percentage,Class
RP05019,40,48,47,48,41,48,272,45.33333333333333,Pass Class
RP10125,51,54,56,58,50,51,320,53.333333333333336,Lower Class
RP01228,0,6,39,17,29,19,110,18.333333333333332,Fail
RP04169,41,45,43,40,46,47,262,43.666666666666664,Pass Class
RP07725,43,47,46,45,40,46,267,44.5,Pass Class
RP08680,58,53,57,53,56,59,336,56.00000000000001,Lower Class
RP19044,84,91,71,79,80,82,487,81.16666666666667,First Class
RP13992,61,62,60,61,60,67,371,61.83333333333333,Second Class
RP19666,85,75,92,79,100,77,508,84.66666666666667,First Class
RP16560,87,86,75,89,79,75,491,81.83333333333334,First Class
RP11415,53,54,51,58,55,57,328,54.666666666666664,Lower Class
RP14279,68,65,67,65,67,60,392,65.33333333333333,Second Class
RP18728,98,97,73,76,91,74,509,84.83333333333334,First Class
RP04098,40,47,45,42,48,46,268,44.666666666666664,Pass Class
RP03572,32,7,13,24,27,11,114,19.0,Fail
RP11016,53,58,58,50,57,57,333,55.50000000000001,Lower Class
RP03044,8,25,1,3,1,29,67,11.166666666666666,Fail
RP06378,46,48,48,47,43,45,277,46.166666666666664,Pass Class
RP09377,53,52,56,57,53,55,326,54.333333333333336,Lower Class
RP17317,88,77,87,98,82,93,525,87.5,First Class
RP05353,43,48,44,47,45,47,274,45.666666666666664,Pass Class
RP07663,40,40,40,41,47,43,251,41.833333333333336,Pass Class
RP11944,54,53,58,59,52,53,329,54.833333333333336,Lower Class
RP05991,42,48,41,46,47,42,266,44.333333333333336,Pass Class
RP06428,43,44,49,47,40,42,265,44.166666666666664,Pass Class
RP10995,55,54,57,57,53,50,326,54.333333333333336,Lower Class
RP18635,72,84,77,84,96,70,483,80.5,First Class
RP04448,42,40,41,40,48,40,251,41.833333333333336,Pass Class
RP01262,16,9,14,20,27,37,123,20.5,Fail
RP13065,60,67,60,60,68,63,378,63.0,Second Class
RP05684,49,40,40,45,49,42,265,44.166666666666664,Pass Class
RP17729,85,90,76,97,72,88,508,84.66666666666667,First Class
RP05997,46,46,47,48,48,40,275,45.83333333333333,Pass Class
RP15974,62,68,65,64,68,65,392,65.33333333333333,Second Class
RP13686,60,61,67,69,67,60,384,64.0,Second Class
RP14898,61,66,66,62,68,64,387,64.5,Second Class
RP08198,53,50,55,55,56,59,328,54.666666666666664,Lower Class
RP02772,6,12,39,8,20,21,106,17.666666666666668,Fail
RP06686,43,40,46,48,45,49,271,45.166666666666664,Pass Class
RP18751,97,79,93,75,82,77,503,83.83333333333334,First Class
RP16466,91,82,85,92,96,91,537,89.5,First Class
RP19844,99,100,83,76,87,80,525,87.5,First Class
RP18338,96,98,77,70,90,82,513,85.5,First Class
RP02251,7,0,17,10,1,31,66,11.0,Fail
RP12180,61,62,66,64,68,63,384,64.0,Second Class
RP12802,67,63,61,67,68,68,394,65.66666666666666,Second Class
RP03249,29,32,1,31,9,26,128,21.333333333333336,Fail
RP18085,79,71,93,76,100,88,507,84.5,First Class
RP02754,0,22,20,14,1,3,60,10.0,Fail
RP08704,50,52,58,52,53,56,321,53.5,Lower Class
RP08059,54,52,53,51,59,51,320,53.333333333333336,Lower Class
RP14696,66,69,65,65,66,64,395,65.83333333333333,Second Class
RP08249,50,52,50,57,59,50,318,53.0,Lower Class
RP08183,56,51,54,52,53,57,323,53.833333333333336,Lower Class
RP11984,51,55,58,52,53,56,325,54.166666666666664,Lower Class
RP04700,40,42,47,49,45,45,268,44.666666666666664,Pass Class
RP07925,49,43,48,40,45,40,265,44.166666666666664,Pass Class
RP09076,50,50,51,51,57,52,311,51.83333333333333,Lower Class
RP00424,21,19,11,38,38,15,142,23.666666666666668,Fail
RP17647,95,94,71,97,83,88,528,88.0,First Class
RP09889,59,57,54,57,53,58,338,56.333333333333336,Lower Class
RP09505,52,55,50,55,57,54,323,53.833333333333336,Lower Class
RP16139,75,78,78,96,100,87,514,85.66666666666667,First Class
RP17062,97,98,79,93,78,92,537,89.5,First Class
RP03687,26,37,19,3,1,16,102,17.0,Fail
RP03143,21,5,9,17,9,27,88,14.666666666666666,Fail
RP17100,95,97,100,86,83,82,543,90.5,First Class
RP15847,66,67,65,61,60,60,379,63.16666666666667,Second Class
RP13048,65,64,61,67,68,69,394,65.66666666666666,Second Class
RP06434,42,48,45,47,45,49,276,46.0,Pass Class
RP01714,13,33,28,24,1,22,121,20.166666666666664,Fail
RP00032,6,15,9,12,27,25,94,15.666666666666668,Fail
RP11057,53,55,58,59,53,58,336,56.00000000000001,Lower Class
RP14166,62,65,68,60,61,60,376,62.66666666666667,Second Class
RP01434,11,27,32,18,10,28,126,21.0,Fail
RP12898,61,60,69,63,65,64,382,63.66666666666667,Second Class
RP02253,14,31,11,35,11,16,118,19.666666666666664,Fail
RP11938,56,58,57,55,56,53,335,55.833333333333336,Lower Class
RP06441,46,42,47,44,44,45,268,44.666666666666664,Pass Class
RP11120,52,59,51,55,56,50,323,53.833333333333336,Lower Class
RP00648,23,18,6,16,3,7,73,12.166666666666668,Fail
RP07758,47,48,49,48,40,47,279,46.5,Pass Class
RP10447,50,56,52,56,57,56,327,54.50000000000001,Lower Class
RP09862,57,58,50,58,58,53,334,55.666666666666664,Lower Class
RP07804,43,49,40,48,47,45,272,45.33333333333333,Pass Class
RP17766,81,88,97,72,85,89,512,85.33333333333334,First Class
RP01322,39,10,37,13,13,3,115,19.166666666666668,Fail
RP15149,61,62,67,62,68,64,384,64.0,Second Class
RP05150,47,44,43,49,43,42,268,44.666666666666664,Pass Class
RP13021,66,67,67,65,65,65,395,65.83333333333333,Second Class
RP06815,45,44,40,45,47,42,263,43.833333333333336,Pass Class
RP08613,55,55,59,55,57,54,335,55.833333333333336,Lower Class
RP10232,58,51,56,52,51,51,319,53.166666666666664,Lower Class
RP15466,66,68,65,60,66,61,386,64.33333333333333,Second Class
RP03377,26,4,11,15,36,35,127,21.166666666666668,Fail
RP13910,69,66,69,69,60,64,397,66.16666666666666,Second Class
RP16072,93,83,85,71,85,76,493,82.16666666666667,First Class
RP04255,48,44,48,47,48,44,279,46.5,Pass Class
RP02535,1,20,16,22,17,35,111,18.5,Fail
RP09535,51,55,55,51,56,52,320,53.333333333333336,Lower Class
RP09335,55,56,53,53,54,59,330,55.00000000000001,Lower Class
RP01625,20,27,9,23,28,20,127,21.166666666666668,Fail
RP01430,39,8,23,39,36,24,169,28.166666666666668,Fail
RP03223,10,38,38,39,15,36,176,29.333333333333332,Fail
RP07705,40,46,48,43,44,41,262,43.666666666666664,Pass Class
RP00218,27,35,24,26,10,9,131,21.833333333333332,Fail
RP01863,8,22,2,11,22,19,84,14.000000000000002,Fail
RP11374,50,53,58,54,53,51,319,53.166666666666664,Lower Class
RP00266,29,13,15,0,28,6,91,15.166666666666668,Fail
RP01397,6,2,37,19,9,3,76,12.666666666666668,Fail
RP18792,100,95,80,73,89,86,523,87.16666666666667,First Class
RP08690,52,58,57,52,53,58,330,55.00000000000001,Lower Class
RP15033,68,62,64,61,63,66,384,64.0,Second Class
RP12923,67,63,68,67,65,68,398,66.33333333333333,Second Class
RP08765,57,51,53,52,57,58,328,54.666666666666664,Lower Class
RP02880,29,15,0,21,7,0,72,12.0,Fail
RP19215,100,81,88,82,97,72,520,86.66666666666667,First Class
RP08584,51,55,56,50,54,52,318,53.0,Lower Class
RP17885,73,99,98,87,80,83,520,86.66666666666667,First Class
RP13034,66,66,66,68,60,69,395,65.83333333333333,Second Class
RP02860,25,10,11,24,0,6,76,12.666666666666668,Fail
RP08362,52,57,50,56,56,57,328,54.666666666666664,Lower Class
RP12397,68,67,65,67,62,69,398,66.33333333333333,Second Class
RP12841,65,66,62,69,68,65,395,65.83333333333333,Second Class
RP12808,69,61,60,67,68,69,394,65.66666666666666,Second Class
RP13130,63,66,61,62,68,64,384,64.0,Second Class
RP09689,53,54,53,54,53,52,319,53.166666666666664,Lower Class
RP14863,66,69,62,64,69,69,399,66.5,Second Class
RP07094,42,48,46,45,42,44,267,44.5,Pass Class
RP06927,45,43,46,47,41,46,268,44.666666666666664,Pass Class
RP04348,45,44,43,41,48,47,268,44.666666666666664,Pass Class
RP17474,74,92,87,73,100,70,496,82.66666666666667,First Class
RP12883,66,68,66,64,60,62,386,64.33333333333333,Second Class
RP01633,2,8,39,20,24,35,128,21.333333333333336,Fail
RP14962,62,66,68,66,60,67,389,64.83333333333333,Second Class
RP10118,59,54,57,56,55,53,334,55.666666666666664,Lower Class
RP03469,0,8,5,8,3,31,55,9.166666666666666,Fail
RP09052,56,53,56,54,56,58,333,55.50000000000001,Lower Class
RP07607,47,47,40,44,41,43,262,43.666666666666664,Pass Class
RP08228,52,58,56,54,59,57,336,56.00000000000001,Lower Class
RP17770,88,73,88,99,80,74,502,83.66666666666667,First Class
RP09594,53,57,59,54,57,52,332,55.333333333333336,Lower Class
RP06473,40,44,49,42,47,43,265,44.166666666666664,Pass Class
RP12507,64,66,60,60,65,63,378,63.0,Second Class
RP00388,13,26,29,32,13,6,119,19.833333333333332,Fail
RP03711,37,9,11,11,22,7,97,16.166666666666664,Fail
RP15852,65,64,69,64,64,60,386,64.33333333333333,Second Class
RP05588,44,47,41,43,45,40,260,43.333333333333336,Pass Class
RP04259,42,44,47,40,48,43,264,44.0,Pass Class
RP01036,2,27,23,13,28,25,118,19.666666666666664,Fail
RP02044,1,4,4,11,13,25,58,9.666666666666666,Fail
RP14106,68,60,68,60,67,63,386,64.33333333333333,Second Class
RP13967,68,60,69,67,68,69,401,66.83333333333333,Second Class
RP19162,80,72,85,88,85,76,486,81.0,First Class
RP02642,37,23,3,33,3,7,106,17.666666666666668,Fail
RP05724,45,41,45,46,44,47,268,44.666666666666664,Pass Class
RP16588,70,79,81,81,96,71,478,79.66666666666666,First Class
RP13881,65,65,69,60,63,63,385,64.16666666666667,Second Class
RP01555,16,18,6,3,17,23,83,13.833333333333334,Fail
RP01612,24,29,7,13,27,33,133,22.166666666666668,Fail
RP18668,71,96,71,86,95,86,505,84.16666666666667,First Class
RP01164,24,19,11,23,39,0,116,19.333333333333332,Fail
RP15228,65,66,61,60,61,64,377,62.83333333333333,Second Class
RP13114,61,69,63,61,60,68,382,63.66666666666667,Second Class
RP14530,60,69,61,66,61,69,386,64.33333333333333,Second Class
RP02648,29,14,2,27,8,20,100,16.666666666666664,Fail
RP15261,60,68,67,68,66,65,394,65.66666666666666,Second Class
RP13805,62,64,61,64,60,63,374,62.33333333333333,Second Class
RP16456,98,76,93,92,85,84,528,88.0,First Class
RP03913,0,32,4,32,35,14,117,19.5,Fail
RP06479,48,48,43,47,45,46,277,46.166666666666664,Pass Class
RP19209,100,84,78,79,73,96,510,85.0,First Class
RP03523,33,6,28,33,37,12,149,24.833333333333332,Fail
RP17959,84,75,94,90,85,93,521,86.83333333333333,First Class
RP15075,64,68,69,66,63,66,396,66.0,Second Class
RP08212,58,58,59,53,54,50,332,55.333333333333336,Lower Class
RP02004,3,34,15,30,38,28,148,24.666666666666668,Fail
RP19358,71,76,73,83,78,99,480,80.0,First Class
RP07452,46,48,46,48,47,43,278,46.33333333333333,Pass Class
RP13275,64,60,60,62,64,69,379,63.16666666666667,Second Class
RP00018,32,0,31,31,31,26,151,25.166666666666664,Fail
RP02021,29,25,35,16,11,6,122,20.333333333333332,Fail
RP06936,47,49,49,46,41,49,281,46.833333333333336,Pass Class
RP01329,0,14,8,2,17,8,49,8.166666666666666,Fail
RP01445,12,2,35,18,1,33,101,16.833333333333332,Fail
RP04473,40,48,49,43,49,42,271,45.166666666666664,Pass Class
RP06244,41,46,40,48,40,41,256,42.66666666666667,Pass Class
RP00706,2,37,24,10,10,1,84,14.000000000000002,Fail
RP00279,21,29,30,22,10,30,142,23.666666666666668,Fail
RP18562,77,96,74,79,80,83,489,81.5,First Class
RP08676,55,55,52,55,56,51,324,54.0,Lower Class
RP16600,90,84,71,97,98,93,533,88.83333333333333,First Class
RP14324,64,61,60,60,67,65,377,62.83333333333333,Second Class
RP13366,63,68,60,67,69,64,391,65.16666666666666,Second Class
RP00274,7,10,28,2,17,23,87,14.499999999999998,Fail
RP05145,49,49,47,48,46,42,281,46.833333333333336,Pass Class
RP08617,59,59,53,59,50,51,331,55.166666666666664,Lower Class
RP00514,8,17,17,32,11,9,94,15.666666666666668,Fail
RP16470,79,90,87,79,71,95,501,83.5,First Class
RP05103,45,43,40,48,46,46,268,44.666666666666664,Pass Class
RP05035,44,47,45,40,46,44,266,44.333333333333336,Pass Class
RP14399,60,66,61,64,63,66,380,63.33333333333333,Second Class
RP04085,48,47,49,40,42,40,266,44.333333333333336,Pass Class
RP10874,54,55,51,54,58,52,324,54.0,Lower Class
RP11218,58,59,51,50,55,50,323,53.833333333333336,Lower Class
RP02406,34,2,36,27,35,28,162,27.0,Fail
RP17609,100,80,90,90,98,91,549,91.5,First Class
RP07517,48,48,46,45,42,47,276,46.0,Pass Class
RP08853,52,54,58,57,58,58,337,56.166666666666664,Lower Class
RP09982,59,52,54,56,54,57,332,55.333333333333336,Lower Class
RP10405,59,58,57,55,53,56,338,56.333333333333336,Lower Class
RP18224,82,71,83,73,90,92,491,81.83333333333334,First Class
RP13593,61,60,60,69,69,67,386,64.33333333333333,Second Class
RP16179,89,76,82,82,96,74,499,83.16666666666667,First Class
RP05349,42,47,48,46,49,44,276,46.0,Pass Class
RP04029,48,48,41,47,41,46,271,45.166666666666664,Pass Class
RP09417,54,59,58,50,52,52,325,54.166666666666664,Lower Class
RP12045,67,67,69,66,65,63,397,66.16666666666666,Second Class
RP03459,11,29,35,31,29,22,157,26.166666666666664,Fail
RP02200,35,10,16,3,3,15,82,13.666666666666666,Fail
RP07763,40,40,40,41,46,42,249,41.5,Pass Class
RP01428,39,14,5,24,31,5,118,19.666666666666664,Fail
RP09925,52,52,59,56,59,52,330,55.00000000000001,Lower Class
RP08919,58,51,58,58,50,52,327,54.50000000000001,Lower Class
RP17505,75,71,96,98,84,96,520,86.66666666666667,First Class
RP03821,4,19,27,16,34,26,126,21.0,Fail
RP06127,49,49,44,49,46,41,278,46.33333333333333,Pass Class
RP14517,60,66,65,66,64,66,387,64.5,Second Class
RP09772,57,52,50,59,52,50,320,53.333333333333336,Lower Class
RP15573,60,62,69,65,60,69,385,64.16666666666667,Second Class
RP14593,61,64,69,67,66,66,393,65.5,Second Class
RP11019,56,57,50,51,50,59,323,53.833333333333336,Lower Class
RP06847,49,45,42,40,43,40,259,43.166666666666664,Pass Class
RP03586,20,18,22,33,28,19,140,23.333333333333332,Fail
RP11859,57,57,58,50,57,51,330,55.00000000000001,Lower Class
RP13886,66,68,65,65,62,60,386,64.33333333333333,Second Class
RP14995,66,64,68,68,61,66,393,65.5,Second Class
RP10512,56,57,51,50,53,52,319,53.166666666666664,Lower Class
RP08995,55,51,59,54,53,58,330,55.00000000000001,Lower Class
RP16382,80,98,87,94,87,76,522,87.0,First Class
RP15342,68,63,69,68,60,67,395,65.83333333333333,Second Class
RP15566,65,62,64,65,67,67,390,65.0,Second Class
RP06463,47,46,46,44,46,43,272,45.33333333333333,Pass Class
RP14003,60,69,64,69,65,61,388,64.66666666666666,Second Class
RP11192,58,55,53,55,56,59,336,56.00000000000001,Lower Class
RP08055,57,50,52,53,50,55,317,52.83333333333333,Lower Class
RP06162,44,46,49,47,40,43,269,44.83333333333333,Pass Class
RP06424,48,40,44,40,46,40,258,43.0,Pass Class
RP04179,46,43,45,49,42,42,267,44.5,Pass Class
RP02930,3,26,17,13,34,32,125,20.833333333333336,Fail
RP19374,91,78,98,81,99,82,529,88.16666666666667,First Class
RP01706,0,37,7,24,32,30,130,21.666666666666668,Fail
RP17295,88,72,92,81,100,99,532,88.66666666666667,First Class
RP19999,84,84,92,71,96,78,505,84.16666666666667,First Class
RP17889,98,76,94,96,98,99,561,93.5,First Class
RP17802,72,97,96,70,70,79,484,80.66666666666666,First Class
RP08338,52,51,54,58,57,51,323,53.833333333333336,Lower Class
RP05020,43,48,49,48,49,41,278,46.33333333333333,Pass Class
RP00477,22,31,28,17,7,37,142,23.666666666666668,Fail
RP17093,91,98,87,78,70,86,510,85.0,First Class
RP08878,52,52,56,58,58,59,335,55.833333333333336,Lower Class
RP16069,71,99,93,70,76,87,496,82.66666666666667,First Class
RP04601,41,43,47,47,43,41,262,43.666666666666664,Pass Class
RP02236,35,19,17,6,17,21,115,19.166666666666668,Fail
RP09998,51,59,54,54,57,53,328,54.666666666666664,Lower Class
RP07251,48,49,49,44,48,48,286,47.66666666666667,Pass Class
RP13362,65,62,64,62,65,61,379,63.16666666666667,Second Class
RP19776,100,85,78,100,95,94,552,92.0,First Class
RP11908,53,53,54,53,56,59,328,54.666666666666664,Lower Class
RP06336,46,47,45,49,48,45,280,46.666666666666664,Pass Class
RP19664,81,76,99,100,85,87,528,88.0,First Class
RP18376,87,99,94,80,90,74,524,87.33333333333333,First Class
RP17673,70,75,91,90,90,71,487,81.16666666666667,First Class
RP08834,51,55,57,58,53,55,329,54.833333333333336,Lower Class
RP08029,57,53,54,56,52,53,325,54.166666666666664,Lower Class
RP02827,2,11,32,32,4,0,81,13.5,Fail
RP04635,45,46,45,45,49,40,270,45.0,Pass Class
RP04287,48,47,41,45,42,45,268,44.666666666666664,Pass Class
RP09560,58,50,50,55,59,52,324,54.0,Lower Class
RP03069,1,1,31,33,38,25,129,21.5,Fail
RP18081,79,75,86,93,75,70,478,79.66666666666666,First Class
RP03112,0,24,15,26,6,33,104,17.333333333333336,Fail
RP03214,31,11,33,28,7,5,115,19.166666666666668,Fail
RP00971,24,28,34,5,20,21,132,22.0,Fail
RP19535,73,71,89,92,72,89,486,81.0,First Class
RP02035,21,33,10,33,28,17,142,23.666666666666668,Fail
RP10352,52,52,57,56,52,54,323,53.833333333333336,Lower Class
RP18556,94,80,93,89,80,89,525,87.5,First Class
RP07669,45,40,40,49,46,48,268,44.666666666666664,Pass Class
RP03573,4,20,25,30,0,0,79,13.166666666666666,Fail
RP15018,69,64,68,64,68,68,401,66.83333333333333,Second Class
RP16511,90,88,85,92,76,70,501,83.5,First Class
RP17908,100,81,83,75,97,78,514,85.66666666666667,First Class
RP09092,55,51,53,57,56,52,324,54.0,Lower Class
RP18988,95,80,98,97,85,73,528,88.0,First Class
RP19221,82,88,95,80,75,91,511,85.16666666666667,First Class
RP08577,59,57,51,58,57,53,335,55.833333333333336,Lower Class
RP06757,40,40,46,43,44,47,260,43.333333333333336,Pass Class
RP19138,71,75,75,91,98,94,504,84.0,First Class
RP08772,50,50,53,54,54,57,318,53.0,Lower Class
RP16384,73,93,83,86,97,83,515,85.83333333333333,First Class
RP11805,53,56,54,56,55,50,324,54.0,Lower Class
RP15469,69,63,66,61,69,62,390,65.0,Second Class
RP09126,54,51,54,54,52,55,320,53.333333333333336,Lower Class
RP03367,38,5,15,9,18,38,123,20.5,Fail
RP18261,78,100,73,88,96,99,534,89.0,First Class
RP17067,83,73,100,80,75,87,498,83.0,First Class
RP13411,68,64,66,68,68,68,402,67.0,Second Class
RP14098,63,61,66,68,61,65,384,64.0,Second Class
RP16659,77,72,78,100,78,72,477,79.5,First Class
RP12190,66,64,67,64,64,66,391,65.16666666666666,Second Class
RP19292,90,84,73,77,81,99,504,84.0,First Class
RP00734,2,26,15,4,15,37,99,16.5,Fail
RP14533,63,68,64,67,63,60,385,64.16666666666667,Second Class
RP18894,79,98,97,99,81,78,532,88.66666666666667,First Class
RP16471,83,77,80,83,100,80,503,83.83333333333334,First Class
RP18032,82,88,92,94,93,74,523,87.16666666666667,First Class
RP02949,13,31,0,23,27,32,126,21.0,Fail
RP18780,93,85,73,74,94,72,491,81.83333333333334,First Class
RP06585,40,42,41,49,49,44,265,44.166666666666664,Pass Class
RP05554,42,44,41,40,47,49,263,43.833333333333336,Pass Class
RP02118,24,36,4,30,15,17,126,21.0,Fail
RP16244,72,100,80,82,88,83,505,84.16666666666667,First Class
RP18726,84,77,72,91,86,84,494,82.33333333333334,First Class
RP15977,61,68,65,63,62,67,386,64.33333333333333,Second Class
RP13790,65,62,61,69,68,68,393,65.5,Second Class
RP16942,97,81,71,95,85,78,507,84.5,First Class
RP03861,10,19,38,30,39,13,149,24.833333333333332,Fail
RP04795,47,47,45,41,49,40,269,44.83333333333333,Pass Class
RP06071,40,41,45,47,45,42,260,43.333333333333336,Pass Class
RP18241,80,79,76,76,72,94,477,79.5,First Class
RP11092,52,50,58,55,53,57,325,54.166666666666664,Lower Class
RP12835,64,61,66,68,64,61,384,64.0,Second Class
RP16484,88,79,82,87,85,100,521,86.83333333333333,First Class
RP18295,74,87,70,91,82,72,476,79.33333333333333,First Class
RP05032,46,47,45,45,41,49,273,45.5,Pass Class
RP16945,86,85,81,70,82,84,488,81.33333333333333,First Class
RP03243,2,9,10,10,14,24,69,11.5,Fail
RP06142,43,43,40,46,42,40,254,42.333333333333336,Pass Class
RP16267,98,86,79,86,71,99,519,86.5,First Class
RP07269,44,42,46,47,47,41,267,44.5,Pass Class
RP11466,56,59,52,57,57,50,331,55.166666666666664,Lower Class
RP04376,49,41,48,46,48,46,278,46.33333333333333,Pass Class
RP06282,40,41,40,43,43,44,251,41.833333333333336,Pass Class
RP01442,27,2,32,8,35,22,126,21.0,Fail
RP02387,18,7,5,6,39,23,98,16.333333333333332,Fail
RP06046,46,41,43,43,42,49,264,44.0,Pass Class
RP18569,81,72,71,80,73,76,453,75.5,First Class
RP03700,27,26,21,6,36,17,133,22.166666666666668,Fail
RP07560,46,44,42,45,46,46,269,44.83333333333333,Pass Class
RP17574,81,84,98,77,87,76,503,83.83333333333334,First Class
RP03799,32,34,20,27,36,33,182,30.333333333333336,Fail
RP02215,23,8,29,13,29,25,127,21.166666666666668,Fail
RP10448,54,55,57,53,54,52,325,54.166666666666664,Lower Class
RP03822,24,11,27,34,1,29,126,21.0,Fail
RP12610,67,62,61,65,68,61,384,64.0,Second Class
RP18006,86,99,92,78,73,88,516,86.0,First Class
RP07404,40,47,48,42,47,48,272,45.33333333333333,Pass Class
RP13401,67,61,65,64,62,60,379,63.16666666666667,Second Class
RP07595,42,49,45,40,48,43,267,44.5,Pass Class
RP04266,42,46,47,48,40,40,263,43.833333333333336,Pass Class
RP17201,72,88,95,90,95,76,516,86.0,First Class
RP16581,82,81,87,86,94,97,527,87.83333333333333,First Class
RP12263,62,68,65,67,63,68,393,65.5,Second Class
RP07590,42,49,44,44,40,46,265,44.166666666666664,Pass Class
RP07454,46,46,47,45,40,48,272,45.33333333333333,Pass Class
RP05771,40,47,48,41,47,41,264,44.0,Pass Class
RP09368,54,57,56,59,50,51,327,54.50000000000001,Lower Class
RP06003,45,49,42,44,42,41,263,43.833333333333336,Pass Class
RP06707,48,44,43,41,49,48,273,45.5,Pass Class
RP04744,41,43,48,49,46,42,269,44.83333333333333,Pass Class
